Parameter,E-UTRA operating band groups Note 2,MinimumCSI-RSRP Note 1
,,dBm/15kHz
Conditions,FS3_G,-124
"NOTE 1:This condition level is increased by ∆>0, when applicable, as described in Sections B.4.2 and B.4.3.NOTE 2:E-UTRA operating band groups are as defined in Section 3.5.",,
