Parameter,Unit,Value,,
,,Test 1,Test 2,Test 3
E-UTRA RF Channel Number,,1,1,1
Channel Bandwidth (BWchannel),MHz,1.4,1.4,1.4
Satellite Configuration (for test configuration 1 - GSO – in Table A14.4.1.1-1),,SSC.1,SSC.1,SSC.1
Satellite Configuration (for test configuration 2 - NGSO – in Table A14.4.1.1-1),,SSC.2,SSC.2,SSC.2
DRX cycle,ms,N/A,80Note5,640Note5
PRACH configuration,,PRACH_4CE As specified in A.3.16,,
MPDCCH Reference measurement channelNote1,,[R.6 HD-FDD[,[R.6 HD-FDD[,[R. 6 HD-FDD[
OCNG PatternNote2,,OP.21 FDD,OP.21 FDD,OP.21 FDD
PBCH_RA,dB,0,0,0
PBCH_RB,,,,
PSS_RA,,,,
SSS_RA,,,,
PHICH_RA,,,,
PHICH_RB,,,,
MPDCCH_RA,,,,
MPDCCH_RB,,,,
OCNG_RANote3,,,,
OCNG_RBNote3,,,,
,dBm/15 kHz,-98,-98,-98
,dB,3,3,3
,dB,3,3,3
IoNote4,dBm/9 MHz,-65.5,-65.5,-65.5
,dBm/1.08 MHz,N/A,N/A,N/A
Propagation condition,-,AWGN with time varying Doppler and delay shifts,AWGN with time varying Doppler and delay shifts,AWGN with time varying Doppler and delay shifts
Antenna configuration,-,1x1,1x1,1x1
UE position,,"set by AT command at the beginning, and should keep unchanged during the test.",,
"Note 1:For the reference measurement channels, see clause A.3.1.Note 2:For the OCNG pattern, see clause A.3.2.Note 3:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 4: Io level has been derived from other parameters for information purpose. It is not a settable parameter.Note 5:DRX related parameters are defined in Table A.14.4.1.2.1-3.",,,,
