Parameter,E-UTRA operating band groups Note 3,MinimumRSRP Note 1
,,dBm/15kHz
Conditions,"FDD-0_A, TDD-0_A",-127
,"FDD-0_E, TDD-0_E",-125
,FDD-0_G,-124
