TDoc Number (RP-xxxxxx): CR Title,CR Number(s),CR Revision Number(s),Earliest Implementable Release,Additional Information
RP-191382: Correction on SN size for RLC AM,0141,2,Release 13,
"NOTE 1:In case a CR has mirror CR(s), the mirror CR(s) are not listed.NOTE 2:The Additional Information column briefly describes the content of a CR in cases where the CR title may not be descriptive enough. If the CR is descriptive enough, then the Additional Information column may be left blank.",,,,
