"Number of CSI-RS antenna ports,",,
,,
4,"(2,1)","(4,1)"
8,"(2,2)","(4,4)"
,"(4,1)","(4,1)"
12,"(3,2)","(4,4)"
,"(6,1)","(4,1)"
16,"(4,2)","(4,4)"
,"(8,1)","(4,1)"
24,"(4,3)","(4,4)"
,"(6,2)","(4,4)"
,"(12,1)","(4,1)"
32,"(4,4)","(4,4)"
,"(8,2)","(4,4)"
,"(16,1)","(4,1)"
