Layers,"Ng∈{2,4}",,,,
υ=1,"i1,1,jj=1,…,Ng","i1,2,jj=1,…,Ng","i1,4,qq=1,…,Ng-1","i2,jj=1,…,Ng",
,"0,…,N1O1-1","0,…,N2O2-1","0,1,2,3","0,1,2,3","Wi1,1,i1,2,i1,4,i2(1)"
,"where  Wl,m,p,n(1)=Wl,m,p,n1,Ng",,,,
υ=2,"i1,1,jj=1,…,Ng","i1,2,jj=1,…,Ng","i1,4,qq=1,…,Ng-1","i2,jj=1,…,Ng",
,"0,…,N1O1-1","0,…,N2O2-1","0,1,2,3","0,1","Wi1,1,i1,1+k1,i1,2,i1,2+k2,i1,4,i2(2)"
,"where and the mapping from  to  and , for  is given in Table 5.2.2.2.2a-2Wl,l',m,m',p,n(2)=12Wl,m,p,n1,NgWl',m',p,n2,Ngi1,3,jk1,jk2,jj=1,…,Ng",,,,
υ=3,"i1,1,jj=1,…,Ng","i1,2,jj=1,…,Ng","i1,4,qq=1,…,Ng-1","i2,jj=1,…,Ng",
,"0,…,N1O1-1","0,…,N2O2-1","0,1,2,3","0,1","Wi1,1,i1,1+k1,i1,2,i1,2+k2,i1,4,i2(3)"
,"where and the mapping from  to  and , for  is given in Table 5.2.2.2.2a-2Wl,l',m,m',p,n(3)=13Wl,m,p,n1,NgWl',m',p,n1,NgWl,m,p,n2,Ngi1,3,jk1,jk2,jj=1,…,Ng",,,,
υ=4,"i1,1,jj=1,…,Ng","i1,2,jj=1,…,Ng","i1,4,qq=1,…,Ng-1","i2,jj=1,…,Ng",
,"0,…,N1O1-1","0,…,N2O2-1","0,1,2,3","0,1","Wi1,1,i1,1+k1,i1,2,i1,2+k2,i1,4,i2(4)"
,"where and the mapping from  to  and , for  is given in Table 5.2.2.2.2a-2Wl,l',m,m',p,n(4)=14Wl,m,p,n1,NgWl',m',p,n1,NgWl,m,p,n2,NgWl',m',p,n2,Ngi1,3,jk1,jk2,jj=1,…,Ng",,,,
