"codebookMode = 2,",,,
,,,
,,0,1
,,,
,,,
,,2,3
,,,
,,,
,,4,5
,,,
,,,
,,6,7
,,,
where .and the mapping from  to  and  is given in Table 5.2.2.2.1-3.,,,
