Configuration,Description
1,"NR Cell 1: 30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex modeNR Cell 2: 30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex modeNR Cell 3: 30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex modeNR Cell 4: 30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode"
