CA configuration,"PCC/SCC (SCS, BW)",PCC/SCC UL Fc (MHz),UL PCC/SCC allocation(LCRB),PCC/SCC DL Fc (MHz),PCC ΔRIBNC (dB),SCC ΔRIBNC (dB),Duplex mode
CA_n26(2A),"(15kHz, 5MHz)/ (15kHz, 5MHz)",816.5 / 839,12 (RBSTART = 0) / 12 (RBSTART = 3),861.5 / 884,38.0,13.0,FDD
