RX parameter,Units,Channel bandwidth,,,,
,,5 MHz1,10 MHz,20 MHz,30 MHz,40 MHz
ACS,dB,33.0,33.0,27.0,25.5,24.0
NOTE 1:The CBW is only applicable for PS UE in n14.,,,,,,
