NR Band combination for SUL,NR Band(Table 5.2-1)
CA_n41(*)-n992,"n41, n99"
CA_n48(*)-n992,"n48, n99"
CA_n77(*)-n992,"n77, n99"
CA_n78(*)-n862,"n78, n86"
"NOTE 1:If a UE is configured with both NR UL and NR SUL carriers in a cell, the switching time between NR UL carrier and NR SUL carrier is according to either uplinkTxSwitchingPeriod-r16 parameter within UE capability IE ULTxSwitchingBandPair-r16 if reported, or switchingPeriodFor1T-r18 parameter within UE capability IE ULTxSwitchingBandPair-r18 or ULTxSwitchingBandPair-v1840 if reported, otherwise 0 us.NOTE 2:For UE supporting SUL band combination simultaneous Rx/Tx capability is mandatory.NOTE 3:The notation CA_nX(*) in this table indicates intra-band non-contiguous CA for band nX. The configurations for each band are in table 5.5C-2.",
