Range of frequencies (MHz),SS block frequency position SSREF,GSCN,Range of GSCN
"0 – 1000, 1432 – 1435","N * 600 kHz + M * 50 kHz + 300 kHz,N = 1:1665, M ϵ {1,3,5},N = 2388, M ϵ {3,5} orN = 2389, M ϵ {1}(Note 1)",26638+3N + (M-3)/2,"26640 – 31634, 33802 – 33804"
NOTE 1:Only applicable for 15 PRB transmission bandwidth configuration within 3 MHz channel bandwidth with punctured PBCH defined in TS 38.211 [6] clause 7.4.3.1.NOTE 2: SCell with 15 PRB transmission bandwidth configuration within 3 MHz channel bandwidth will be configured only with SS Block frequency positions defined in this table.,,,
