NR SL CA Band,NR Band,Interface
SLCA_n47(*),n47,PC5
NOTE 1:The notation SLCA_nX(*) in this table indicates SL intra-band non-contiguous CA for band nX. The configurations for each band are in 5.5E.1A.2.,,
