NR Band,Channel bandwidths for UL (MHz),Channel bandwidths for DL (MHz),Asymmetric channel bandwidth combination set
n50,60,80,0
"NOTE 1:Both centre frequency and BWP-ID shall match between DL and UL carriers as defined in TS 38.331 [7] cl. 6.3.2 and TS 38.213 [8] clause 12.NOTE 2:In a case a UE is configured with a full width of BWP within both UL/ DL channels, the centre frequency of UL/ DL channels shall be same.NOTE 3:A position of Point A is common between UL and DL carriers as defined in TS 38.331 [7] cl. 6.3.2.NOTE 4:The maximum transmission bandwidth configuration NRB for 60 MHz UL channel BW is reduced from the value defined in table 5.3.2-1 to 161 for 30kHz SCS for Asymmetric channel bandwidth combination set 0 for n50.",,,
